temperature,humidity,rainfall,soil_quality,fertilizer,crop_yield
28.5,47.4,125.3,5.02,143.4,51.89
15.1,90.9,361.1,9.27,48.4,43.85
34.7,59.3,379.3,3.08,25.0,26.97
29.0,88.3,210.5,9.41,157.1,72.73
18.0,71.3,297.8,5.3,16.5,36.47
33.8,66.6,222.9,7.87,9.6,50.94
31.5,44.6,154.9,3.64,38.0,38.33
32.4,89.9,220.4,7.49,51.1,56.89
24.0,68.4,88.1,9.37,69.4,64.88
34.6,35.4,332.8,6.89,109.6,41.22
24.5,36.1,381.7,5.53,58.5,57.76
28.1,81.7,173.0,8.56,89.5,69.61
15.0,44.7,276.6,7.99,0.9,32.45
29.8,70.9,142.9,3.82,61.6,52.65
31.5,75.9,101.0,7.66,151.2,52.56
28.0,51.8,315.4,7.65,124.0,61.63
26.4,69.2,103.6,8.26,118.5,63.2
33.6,49.4,362.8,5.21,48.7,41.15
30.7,91.8,158.7,5.81,78.1,50.45
21.4,86.6,377.4,9.72,135.1,58.43
37.1,52.3,197.4,7.01,140.8,55.62
31.3,66.7,197.5,6.56,113.7,64.98
37.7,65.0,350.2,9.91,73.0,49.33
37.3,92.6,254.1,4.61,11.7,25.77
36.1,58.6,130.4,5.79,19.1,34.63
32.4,68.7,390.2,8.32,0.0,45.5
29.0,90.7,186.1,7.99,57.5,67.39
19.0,44.8,91.1,9.77,3.7,48.46
27.5,68.0,216.4,7.58,69.6,67.04
32.6,41.3,279.6,5.19,95.6,45.42
27.0,72.0,294.0,5.78,95.3,54.51
35.0,56.9,384.2,3.63,88.8,35.2
17.5,93.1,266.6,9.47,36.2,41.08
23.8,59.9,139.5,3.9,83.1,51.68
26.6,43.2,154.7,6.82,156.8,61.07
24.9,85.0,90.3,5.81,71.1,60.23
17.5,84.3,344.4,3.94,139.9,39.37
18.5,76.7,92.4,5.05,61.0,41.83
34.3,79.9,292.3,7.43,99.7,42.7
26.1,50.9,288.8,3.22,77.1,53.56
16.1,73.5,364.2,9.76,110.2,53.54
15.4,37.3,79.9,9.36,143.6,48.76
25.9,46.8,131.2,3.59,70.5,48.06
18.8,90.9,413.8,9.08,121.2,49.9
31.2,79.4,278.9,5.3,141.2,49.82
33.3,48.8,233.1,3.47,126.3,43.82
20.3,41.7,349.1,5.14,3.9,46.01
28.6,91.9,411.0,8.66,0.0,51.54
18.6,41.7,155.2,7.66,141.3,50.49
22.0,50.4,410.6,4.67,116.7,48.93
35.4,46.0,93.5,8.03,153.3,46.49
27.5,35.4,441.1,7.95,46.8,61.1
35.4,53.8,115.9,8.2,126.1,46.96
20.2,93.5,156.5,6.78,128.2,51.62
22.6,55.5,88.6,8.73,137.2,58.39
25.8,65.3,371.5,7.49,110.7,66.47
26.0,79.8,443.7,3.88,22.1,48.27
37.9,68.1,168.8,8.67,109.0,50.28
17.6,79.6,180.2,5.27,96.7,44.25
34.6,74.7,161.6,7.94,53.4,47.41
34.9,71.5,111.9,7.73,33.4,40.7
27.7,74.0,365.0,5.35,141.6,52.29
22.9,82.9,74.3,4.13,22.7,48.3
26.9,77.6,437.1,7.86,67.6,58.95
21.7,82.5,420.9,8.94,99.6,63.45
33.4,43.7,97.4,8.87,155.5,55.21
26.5,75.7,261.8,7.39,107.4,60.25
36.3,79.2,447.1,4.59,48.8,37.59
29.3,53.0,391.0,5.21,9.7,51.03
26.8,87.5,336.1,8.28,50.8,57.87
31.4,53.3,59.0,5.88,46.8,43.49
26.6,49.6,77.4,8.13,131.1,57.52
35.8,87.0,367.6,5.17,60.3,36.84
19.2,49.8,200.6,3.04,15.8,45.21
37.4,59.9,317.4,7.22,139.2,44.06
33.7,57.1,345.7,7.21,2.9,38.31
34.8,88.9,218.9,7.39,0.5,44.53
26.1,62.3,107.4,4.88,76.0,54.28
34.3,76.7,204.7,8.68,11.1,52.47
22.1,82.6,398.4,6.41,28.3,47.38
32.5,72.7,182.4,8.34,157.6,61.78
18.2,91.6,75.1,7.28,135.1,46.42
22.1,83.2,433.7,5.91,122.2,53.55
25.3,59.0,322.3,7.76,107.3,59.85
22.4,92.0,266.3,7.02,7.7,51.62
23.9,66.5,381.6,6.57,133.7,59.51
33.9,36.4,214.5,7.54,75.4,60.29
20.9,50.6,444.0,3.6,15.7,39.97
32.1,72.3,393.0,9.37,48.1,52.41
16.7,44.4,162.2,5.35,80.3,40.72
32.6,70.0,198.4,4.57,2.2,52.63
33.2,56.7,160.3,8.4,40.4,50.42
24.2,67.1,313.7,4.62,53.7,55.14
31.6,35.1,305.7,9.97,74.2,59.14
36.0,85.9,259.0,5.94,0.3,30.42
33.4,56.7,436.3,5.08,90.5,44.45
24.0,43.4,238.9,3.43,31.6,51.71
26.1,61.3,363.5,3.29,95.6,54.69
32.9,64.2,313.2,3.67,38.3,36.89
21.7,73.2,257.3,3.04,64.4,44.24
33.5,66.5,66.8,5.29,99.8,42.36
22.5,37.6,313.0,5.17,105.1,49.83
33.5,87.3,307.0,6.01,4.9,34.35
17.0,62.4,99.9,4.63,85.6,38.68
16.0,39.6,368.4,3.44,130.7,32.55
37.9,81.4,236.8,3.5,33.0,33.78
35.0,74.6,179.7,4.28,85.1,47.43
35.3,74.0,379.6,5.22,71.6,38.89
36.9,60.6,187.3,4.04,136.0,48.07
25.1,59.6,298.7,5.56,70.2,56.58
21.6,67.2,297.2,9.46,151.0,60.63
18.0,38.0,71.1,4.83,104.4,42.18
26.5,52.9,219.1,4.18,89.8,63.05
20.1,94.3,139.1,7.65,46.7,48.72
36.5,74.7,129.8,6.44,95.4,37.03
15.1,60.1,312.0,3.33,21.0,30.82
18.3,48.3,54.6,8.51,66.6,45.75
20.7,79.7,437.6,8.01,45.5,48.01
19.6,50.6,208.2,9.84,107.2,65.2
20.2,44.7,169.5,9.57,122.2,58.77
30.1,44.3,418.0,7.09,148.6,54.21
22.5,78.8,244.7,7.8,35.5,60.44
29.1,73.6,295.7,5.87,141.6,54.28
35.5,39.2,328.3,9.22,135.4,41.37
28.9,41.9,398.6,6.87,138.0,58.53
31.0,73.0,101.9,5.28,118.5,47.01
23.4,69.3,82.7,3.07,42.8,49.43
18.7,76.2,447.5,7.11,140.5,47.23
22.4,45.7,53.6,6.68,95.9,53.84
37.2,78.6,333.3,8.68,118.5,48.39
29.3,91.2,294.4,4.31,32.8,47.42
21.4,71.1,271.0,8.71,25.2,49.48
25.4,46.8,364.3,3.11,44.3,45.46
34.2,75.8,447.0,7.11,81.8,39.72
30.4,55.6,68.8,5.78,66.7,57.51
27.9,38.0,295.8,5.32,142.0,53.19
35.4,53.1,336.7,6.03,2.1,37.23
30.5,89.3,172.4,4.57,12.8,47.33
29.8,59.7,407.1,4.28,52.1,44.81
19.4,86.9,232.8,8.64,26.8,51.85
17.4,65.5,115.8,4.59,65.1,37.79
37.2,66.0,391.8,8.16,114.8,47.11
28.8,35.3,427.2,7.98,158.9,61.86
24.6,73.2,89.8,3.23,32.3,46.34
28.5,41.5,350.7,9.17,42.6,54.38
16.4,63.7,136.0,8.53,123.0,44.75
33.9,50.6,52.7,8.57,43.5,39.17
20.0,58.5,154.2,8.66,112.6,55.93
33.5,67.2,392.0,7.08,93.4,47.35
27.3,35.9,106.5,9.95,136.8,62.63
21.4,52.1,102.3,4.25,5.3,37.33
15.7,94.4,345.6,3.51,156.8,34.27
33.8,38.4,212.5,7.93,154.3,58.39
19.1,54.2,109.4,5.06,3.6,36.26
16.2,54.3,142.0,7.26,79.9,41.95
32.4,57.8,367.8,5.74,64.2,45.83
23.1,76.1,299.3,5.33,40.7,48.9
24.0,49.9,354.4,9.25,156.5,63.35
20.7,62.6,89.1,3.99,27.9,36.45
34.8,73.7,233.2,4.32,42.2,40.43
21.8,54.3,368.8,7.67,1.3,49.23
19.8,91.9,156.3,8.48,92.8,53.37
22.1,93.8,117.7,8.83,137.7,64.29
19.7,42.2,202.7,4.62,99.5,57.84
22.3,55.6,183.4,9.17,104.3,71.33
16.9,47.5,124.2,7.27,10.6,38.87
18.6,46.2,431.6,8.76,114.4,56.57
24.6,64.5,243.2,3.48,65.4,55.0
35.2,68.8,293.2,5.5,75.8,33.58
16.3,60.5,98.4,6.67,93.6,43.65
19.9,51.4,294.0,7.04,156.1,48.57
35.9,51.7,272.1,3.69,119.7,30.83
35.5,94.5,422.8,6.77,109.4,46.24
30.6,90.4,214.9,7.66,69.1,67.96
20.5,39.6,362.8,5.53,5.5,37.9
24.7,74.4,171.7,6.51,86.2,62.84
19.9,62.4,281.6,5.05,105.7,47.24
18.0,76.3,420.8,9.09,112.7,47.99
23.7,70.8,300.0,7.19,97.3,59.2
28.2,88.4,334.5,6.86,48.1,52.53
23.3,39.0,400.4,9.61,35.4,57.1
29.0,56.0,420.2,7.65,14.4,49.01
21.8,94.1,133.3,4.96,112.5,52.05
23.0,45.9,128.3,7.49,155.3,62.41
33.2,42.6,270.2,9.73,84.0,51.41
35.2,78.7,448.2,3.16,107.7,35.48
22.4,81.6,246.1,7.39,110.8,60.79
28.1,75.3,182.4,4.1,25.8,58.69
21.4,81.6,264.9,8.72,30.7,57.65
16.2,76.6,75.8,7.48,33.3,35.78
32.0,43.1,120.9,9.56,149.3,58.42
18.9,71.5,109.6,7.69,2.5,42.02
24.8,81.6,61.2,3.12,86.6,47.86
26.2,86.9,338.9,6.57,60.3,63.11
19.2,49.8,180.2,9.33,105.5,69.71
17.2,42.6,117.4,4.63,35.3,33.66
23.0,81.9,254.9,3.58,153.8,53.14
36.9,50.4,179.4,8.04,53.0,48.83
29.1,36.9,207.2,6.52,148.1,68.36
23.8,84.5,176.2,3.33,94.3,55.5
15.9,65.4,51.6,4.96,66.3,33.56
28.8,54.6,325.3,5.29,117.4,60.08
17.1,35.7,94.3,7.68,88.5,43.38
27.5,37.1,137.7,6.3,22.2,52.39
32.3,82.6,126.1,6.41,112.7,46.07
24.7,64.4,182.5,8.65,92.7,75.35
21.9,44.0,114.1,4.95,90.5,45.26
16.1,56.5,188.8,7.71,118.1,55.18
15.6,44.9,147.3,5.57,104.6,36.1
24.9,41.8,74.5,5.93,58.6,58.4
35.3,51.6,398.2,6.89,51.0,35.54
20.6,68.0,172.2,7.87,40.1,54.37
28.2,47.6,88.1,9.62,92.0,57.83
30.7,55.6,258.6,4.88,48.0,44.27
16.4,63.7,99.3,3.73,19.3,30.11
18.5,60.2,359.2,6.0,125.2,48.77
22.6,42.7,74.6,6.83,33.5,50.56
30.4,37.3,235.9,4.6,26.4,46.25
25.1,37.1,427.5,9.23,135.8,65.57
31.9,56.0,113.6,8.59,112.3,53.3
35.0,78.1,130.5,6.46,122.6,50.31
32.4,42.9,290.2,6.15,56.1,42.42
37.8,82.2,441.9,3.29,98.8,33.35
32.4,77.9,204.3,6.76,149.2,65.96
34.6,35.2,309.5,7.17,45.2,38.41
34.1,36.6,110.9,9.24,11.0,42.85
31.8,46.7,306.6,6.51,27.3,43.0
33.4,38.4,151.1,4.1,143.6,42.98
36.5,66.9,295.3,4.26,45.0,33.85
25.9,37.4,85.5,4.12,78.6,51.94
29.7,83.2,260.0,9.57,85.5,57.48
26.8,64.6,145.0,8.55,153.6,71.92
34.6,78.7,322.7,8.77,48.2,46.78
24.9,80.0,349.1,8.88,83.4,58.74
33.9,65.4,389.3,3.67,153.3,39.88
33.4,90.5,447.0,7.92,32.2,39.02
37.1,94.4,233.7,7.93,95.7,48.55
20.7,56.6,318.2,4.57,10.2,40.76
31.3,42.6,57.4,6.43,42.1,46.38
32.4,56.8,412.0,7.64,11.1,42.17
36.5,48.4,296.3,9.28,52.8,42.55
35.9,66.9,218.5,3.77,33.0,44.82
28.2,57.7,223.7,9.25,127.7,76.22
28.3,63.8,353.2,9.46,74.1,65.83
18.8,80.8,383.4,9.47,64.8,46.13
37.4,51.4,373.2,3.03,110.8,32.21
20.9,67.2,254.2,4.55,151.6,50.88
31.7,55.1,198.5,7.84,48.2,61.88
33.3,82.1,428.2,5.25,10.7,32.02
25.1,73.4,303.7,3.43,17.6,43.94
19.9,35.5,267.5,8.34,137.2,56.65
19.3,74.6,289.3,3.2,135.3,38.49
34.7,45.2,301.9,6.12,76.1,40.82
26.7,78.5,335.2,9.63,23.6,60.35
17.1,69.0,271.3,6.08,84.2,41.67
31.5,59.1,400.1,9.38,106.9,56.36
20.8,76.6,393.9,5.86,53.2,49.32
35.2,86.4,226.9,5.43,13.2,40.77
22.1,81.7,117.4,3.75,51.5,43.78
19.6,67.7,280.7,5.51,110.5,47.44
17.0,78.4,298.3,5.36,156.5,37.75
26.8,59.8,259.4,8.93,30.4,62.53
25.4,82.3,406.2,9.44,146.3,64.41
32.3,84.7,87.2,3.15,73.1,37.72
25.7,43.2,165.0,3.69,106.1,59.2
22.9,49.3,396.3,7.5,138.2,57.84
21.0,51.2,425.8,6.39,89.2,49.89
21.4,45.0,220.4,5.08,9.8,55.47
36.3,58.6,127.1,4.82,42.5,31.73
18.8,46.6,218.1,4.57,128.5,54.38
37.7,70.7,232.5,6.68,88.5,47.97
22.5,41.1,257.8,3.12,52.7,48.53
17.0,51.2,159.7,8.17,93.3,55.25
20.7,74.9,175.1,5.1,43.0,50.99
16.3,58.9,312.2,5.99,38.6,34.97
33.2,60.3,298.7,6.69,132.5,50.6
26.8,82.9,314.8,4.48,64.0,55.41
22.8,94.1,200.9,9.19,43.8,68.49
30.2,68.9,184.6,7.77,65.5,67.81
29.5,39.7,190.6,9.09,147.3,81.29
36.6,41.2,430.5,6.33,28.9,34.88
37.1,93.1,208.1,6.03,29.6,48.94
30.7,75.8,292.5,4.66,56.6,50.81
33.8,80.1,259.1,6.81,9.7,46.53
33.2,75.5,400.5,7.15,12.0,42.19
26.3,45.8,197.6,5.94,1.8,67.97
31.2,61.9,223.7,4.02,23.4,47.83
16.8,82.9,387.1,4.91,102.5,38.78
32.4,87.0,114.4,3.1,31.4,34.5
37.1,49.2,287.7,5.23,60.4,29.66
17.0,70.8,210.0,7.07,112.9,53.17
34.2,44.4,444.3,9.69,5.1,44.39
36.5,92.5,338.6,4.25,33.4,31.74
20.2,50.1,54.2,3.39,159.3,41.11
27.1,78.6,385.8,5.07,95.5,60.25
36.3,48.9,331.3,4.1,105.6,32.58
37.1,72.0,274.4,7.87,82.6,43.37
17.9,74.6,144.5,3.04,154.5,38.27
23.0,54.7,109.7,9.87,23.1,58.79
31.1,84.1,301.4,8.99,10.8,52.33
20.1,88.1,226.0,6.43,130.6,58.98
22.5,86.3,394.6,9.45,0.7,55.2
15.5,54.8,154.9,7.4,89.8,46.19
18.5,79.7,305.0,9.96,0.2,41.71
27.9,68.6,149.5,4.95,55.7,57.8
30.0,70.6,304.5,9.98,104.1,59.13
29.9,63.6,69.3,4.26,87.6,49.66
32.9,71.0,206.7,5.47,89.6,57.34
24.6,43.1,119.1,9.55,25.2,60.48
21.3,59.5,292.4,5.59,47.2,46.61
15.4,45.7,176.7,4.47,113.6,44.26
19.8,51.8,358.6,3.42,3.7,39.41
22.2,42.7,95.8,4.04,95.2,44.73
19.1,47.7,272.5,5.49,82.7,43.74
15.5,81.9,287.5,5.95,55.0,33.45
18.6,68.0,58.8,6.8,53.6,46.56
30.3,36.4,64.4,8.7,127.8,55.41
29.5,82.3,173.3,3.09,61.1,53.14
36.5,89.6,293.6,8.89,12.8,34.76
33.4,87.8,435.1,7.04,153.9,50.94
28.1,84.4,86.3,8.3,20.9,56.04
18.2,94.5,331.3,8.3,127.6,48.47
28.0,70.2,327.1,9.32,2.2,59.72
16.4,92.8,317.8,3.65,58.3,28.79
24.9,91.9,256.5,7.0,82.4,57.25
24.0,53.8,436.7,9.36,4.8,57.66
24.8,86.8,250.7,8.03,117.5,58.57
21.4,82.5,385.3,3.68,41.7,38.22
30.8,81.5,155.0,7.3,86.6,52.91
34.3,88.8,372.5,8.6,126.8,44.99
32.7,58.1,448.6,4.92,94.6,43.43
29.4,59.0,414.0,7.43,72.9,58.0
27.4,73.4,171.6,8.88,53.8,70.5
15.7,79.3,388.5,6.67,7.2,39.43
31.6,87.8,88.1,4.36,146.1,45.73
27.5,87.6,321.1,6.85,94.7,58.8
21.2,78.3,186.9,7.12,101.0,65.39
22.5,92.4,313.5,5.82,70.5,52.08
36.5,45.7,214.9,7.76,59.6,53.08
29.4,92.0,53.6,6.03,7.5,49.26
25.9,38.9,142.5,9.14,27.0,62.52
29.3,68.3,67.0,8.54,68.1,60.6
24.5,40.4,220.9,8.63,38.7,72.13
25.8,69.1,386.0,6.68,7.1,54.02
21.7,58.4,345.2,4.37,87.4,47.08
25.1,39.9,365.6,8.07,74.3,59.03
30.8,73.9,372.9,3.48,67.4,44.21
15.9,78.9,198.8,6.62,125.5,53.02
33.3,45.5,252.4,3.37,95.9,38.21
21.5,76.7,253.4,6.7,0.2,43.81
30.7,45.7,95.3,7.8,121.9,56.24
29.8,43.2,289.3,5.93,77.2,52.56
30.0,43.8,338.1,5.92,82.7,46.39
29.0,70.9,294.4,3.86,142.3,50.58
37.1,81.7,348.4,5.11,17.5,36.2
26.7,70.8,97.6,6.11,95.9,60.75
31.8,83.6,354.6,9.04,45.1,52.37
31.2,70.5,133.3,9.29,5.9,49.03
20.4,82.8,400.7,9.68,70.0,55.72
21.5,93.6,148.0,3.7,45.4,43.67
24.8,58.5,246.8,5.07,0.2,48.75
21.4,44.0,244.9,6.24,78.9,51.25
23.4,43.1,157.5,7.49,49.8,57.01
24.0,70.8,194.7,7.92,69.5,69.54
28.9,67.8,124.2,8.5,1.9,50.63
20.1,46.1,278.0,6.47,64.3,46.29
33.5,87.9,415.2,6.9,75.3,41.99
25.1,92.4,176.6,9.72,74.6,71.27
31.2,50.2,253.2,4.68,114.7,44.12
16.9,47.4,394.8,8.63,158.6,49.95
25.8,47.8,231.0,7.98,4.5,67.02
15.6,58.2,382.5,3.98,63.4,36.94
30.5,86.2,228.6,9.49,137.1,69.21
22.9,70.8,226.1,8.99,100.1,71.25
36.8,39.1,112.9,8.46,157.4,45.16
22.5,63.4,100.0,3.89,114.1,51.31
28.0,40.4,294.6,3.98,115.9,49.81
20.9,59.4,380.9,7.78,12.2,50.42
29.3,59.2,104.2,3.75,44.0,48.99
25.7,73.9,414.0,3.79,93.4,52.62
23.5,68.0,193.6,5.8,83.6,70.85
19.7,87.5,220.1,3.04,122.0,48.74
17.6,36.0,407.8,8.05,159.0,44.98
17.8,81.4,408.5,6.78,33.1,42.27
38.0,36.4,259.9,3.55,68.5,31.88
24.5,53.3,160.7,6.81,138.7,63.28
15.0,87.8,118.8,3.38,134.1,32.75
36.9,76.4,158.6,3.49,130.8,38.35
15.5,45.3,362.3,6.4,99.3,34.61
24.6,64.4,179.8,6.5,158.9,68.6
31.5,78.3,327.8,5.37,57.3,42.04
36.0,91.2,128.1,7.35,18.6,36.44
31.4,73.1,241.4,5.71,21.2,50.06
25.7,36.5,190.8,7.11,69.7,72.29
37.4,65.0,251.4,5.45,128.8,39.27
15.9,44.2,278.0,8.0,72.5,40.3
37.7,37.9,446.4,7.06,97.8,37.23
34.5,70.9,410.0,4.12,57.3,42.34
36.4,81.6,328.3,7.8,114.4,43.88
20.9,37.2,111.5,8.49,24.5,49.73
18.3,82.0,417.6,3.46,83.2,31.69
30.3,77.4,407.0,7.27,29.6,47.26
26.9,80.1,404.7,8.53,75.0,62.02
27.0,49.7,241.6,3.8,68.9,53.26
36.3,58.6,118.3,9.31,96.7,47.59
29.3,42.2,351.8,5.9,81.5,53.14
22.2,49.3,205.4,8.16,156.1,74.16
24.2,53.2,187.8,9.29,144.0,72.39
18.1,54.2,206.3,9.93,47.1,59.35
19.4,45.5,273.6,7.09,19.4,42.69
18.3,46.3,183.4,7.93,10.4,50.37
33.6,89.1,326.0,4.76,31.7,35.46
31.2,82.0,309.1,5.03,35.5,43.91
27.2,55.7,253.5,8.96,142.2,64.51
23.6,91.9,71.6,5.79,148.0,56.42
30.4,49.3,424.6,8.76,36.9,55.28
33.7,59.4,214.7,3.35,121.4,51.56
35.3,83.8,229.8,4.53,133.7,46.9
27.6,61.6,232.4,4.19,60.4,51.77
33.9,49.1,196.0,6.69,139.5,58.16
26.8,57.1,319.8,3.56,158.2,57.24
25.9,65.0,55.6,5.41,154.8,57.07
34.9,72.2,399.4,9.9,118.7,48.3
23.9,59.3,91.0,8.56,59.5,60.25
24.1,60.9,449.9,8.32,36.3,58.75
22.0,50.8,301.2,3.95,158.9,48.28
26.9,67.1,76.5,5.55,44.2,59.98
27.5,48.2,275.0,7.76,70.1,60.38
30.2,87.1,182.5,3.15,42.3,50.45
24.9,79.8,431.2,6.04,79.4,52.97
20.0,59.6,352.2,9.5,17.7,51.5
34.9,79.8,252.8,3.58,129.4,35.92
23.0,35.4,221.9,9.34,80.8,75.0
36.2,55.7,448.3,4.36,67.1,36.23
19.8,61.4,317.0,4.32,58.1,44.0
27.9,63.2,255.6,4.37,92.8,55.92
27.3,79.9,209.2,9.52,124.8,81.94
34.1,92.8,179.8,7.23,144.4,48.78
18.2,57.8,332.2,8.26,134.6,46.68
35.9,56.0,285.2,5.56,71.3,41.15
27.2,71.6,389.3,9.11,133.4,70.15
28.5,51.9,271.4,7.07,84.6,54.44
26.7,43.5,282.9,7.2,102.1,55.13
15.8,92.7,240.9,8.27,107.9,47.33
26.4,83.6,355.0,8.42,63.9,62.51
21.1,92.5,216.0,7.77,77.8,63.68
22.9,48.1,390.8,3.83,110.8,50.33
29.9,36.1,180.8,9.07,49.3,60.23
26.4,61.2,327.1,4.83,119.5,56.34
17.1,91.0,407.2,9.97,56.7,46.11
16.7,43.3,357.6,5.7,93.7,37.96
19.3,42.0,187.0,3.84,134.0,48.51
19.4,39.1,332.5,5.21,3.7,38.35
29.0,80.9,132.8,7.01,38.5,56.01
19.1,82.2,73.3,5.74,89.8,42.27
35.3,76.7,366.6,8.8,17.0,40.92
19.8,38.2,373.2,7.78,32.9,44.52
17.1,78.4,59.2,4.49,119.9,37.89
35.1,61.9,429.1,6.77,4.1,38.18
21.8,44.5,228.4,8.51,97.6,65.3
24.8,52.7,412.1,9.24,5.5,60.9
37.1,65.1,365.3,5.76,18.5,36.91
36.7,54.8,410.3,9.47,62.5,44.34
31.4,93.2,383.4,3.25,154.4,51.48
16.6,63.5,439.6,7.74,87.3,49.36
28.6,57.3,301.6,8.47,50.0,56.83
37.7,75.4,140.9,5.98,65.8,37.7
36.8,74.0,205.8,3.08,91.0,41.06
17.4,35.1,350.8,7.81,99.1,44.83
24.1,72.1,112.8,5.4,42.9,57.64
22.3,49.6,421.9,4.06,31.6,52.76
18.0,57.5,132.1,4.1,79.2,38.81
31.0,77.4,400.4,8.38,103.2,56.71
21.3,68.4,243.5,4.31,130.7,53.69
22.9,57.1,386.2,6.39,94.8,61.66
17.1,45.0,433.3,9.79,110.8,46.79
26.5,65.3,218.9,8.31,77.4,80.87
18.6,54.2,328.6,6.83,90.7,45.44
24.9,89.8,140.7,6.7,101.7,55.94
18.3,67.1,370.3,4.17,37.8,36.42
36.9,87.0,378.0,6.12,149.5,37.44
18.3,58.4,168.1,4.01,55.3,44.81
27.0,84.6,59.7,3.59,96.8,47.74
19.5,38.4,222.5,3.76,89.8,49.88
16.8,52.9,118.0,7.25,136.5,46.82
19.7,39.7,377.4,4.35,18.2,41.23
16.3,36.9,154.4,4.05,141.5,40.27
18.2,90.1,427.5,9.07,21.9,48.05
26.4,78.0,438.7,3.85,23.1,47.12
30.0,72.5,413.5,7.94,138.0,59.68
17.0,66.9,289.8,5.92,41.1,32.6
25.1,69.2,157.0,7.05,97.9,63.42
28.4,73.3,372.9,3.16,74.2,50.65
20.4,84.6,330.6,3.0,149.5,44.6
23.6,70.8,440.9,8.72,125.1,58.97
16.7,79.9,200.9,6.33,53.6,51.9
20.1,51.9,73.5,3.5,130.2,43.1
25.7,93.6,449.4,5.4,36.1,50.75
37.8,36.9,385.3,6.54,98.5,40.18
37.9,58.2,138.6,3.95,120.3,34.96
37.5,87.9,340.3,6.82,112.5,40.15
24.7,45.8,50.3,6.7,105.1,57.67
16.9,43.5,273.1,7.22,132.8,47.28
22.4,56.9,195.1,8.67,89.0,76.47
20.5,60.7,202.5,5.89,148.5,63.86
15.3,91.0,147.8,9.22,23.2,49.07
17.2,85.2,159.9,6.32,56.9,40.82
25.4,62.8,231.9,6.2,125.3,68.93
22.8,93.4,149.3,7.59,49.3,52.68
19.1,73.5,236.6,7.32,70.9,54.02
31.5,87.4,280.9,3.08,123.7,45.17
23.2,49.8,334.4,9.88,86.2,60.15
34.6,64.3,320.9,9.6,30.0,46.05
20.5,36.8,146.8,4.97,28.0,47.58
27.4,35.5,65.7,6.91,48.2,53.02
19.2,77.3,383.1,8.39,48.5,49.39
26.4,42.1,398.9,9.44,21.9,60.54
18.5,67.9,441.6,7.1,133.5,48.51
18.7,76.8,433.9,3.13,45.2,30.98
29.1,36.9,303.5,7.76,128.4,60.69
21.1,61.9,407.7,3.65,155.8,47.78
19.0,76.0,229.2,7.7,53.1,56.22
36.4,88.4,364.9,7.11,155.2,42.93
16.0,53.0,432.1,7.48,30.6,39.05
28.0,93.5,368.5,4.32,103.6,53.37
27.6,85.7,216.3,6.46,158.6,67.23
20.8,74.0,201.1,7.33,129.3,72.28
25.4,58.5,166.6,5.1,36.8,57.19
17.0,77.7,196.8,4.27,41.2,47.36
31.6,84.0,378.2,4.56,42.0,45.65
20.1,53.2,330.6,9.01,150.9,56.51
19.4,94.6,150.0,6.25,39.3,42.91
22.2,89.5,334.6,7.63,81.5,56.34
35.8,64.1,201.8,6.6,56.0,56.04
33.3,78.4,273.1,8.84,57.8,48.31
36.8,66.4,198.1,6.56,65.3,56.1
30.0,80.7,258.7,3.65,55.2,42.46
30.2,84.6,341.9,4.39,96.0,49.04
26.0,36.4,342.5,3.09,68.1,51.72
35.8,39.7,351.3,8.82,70.6,45.56
26.8,55.2,206.4,7.64,81.0,68.34
23.2,90.1,326.2,8.31,57.0,56.69
29.7,58.9,145.5,8.01,120.7,56.68
27.6,88.3,241.0,8.77,80.6,68.32
17.9,62.7,283.2,9.91,81.5,50.35
24.0,52.3,324.6,7.57,33.6,59.46
22.2,89.0,414.8,4.77,4.9,39.61
34.5,68.6,171.9,3.71,129.5,47.37
23.7,56.6,388.1,7.13,136.9,60.32
33.9,37.7,174.4,8.4,38.6,59.26
25.2,41.7,270.8,6.93,57.6,60.47
32.3,43.4,381.2,5.12,57.3,45.42
18.1,56.9,339.3,8.04,109.5,54.41
36.3,71.4,395.1,6.14,30.0,36.92
26.1,53.5,376.0,5.01,156.6,57.41
21.0,38.9,160.5,8.89,9.9,51.86
20.6,50.9,447.2,7.04,155.8,53.56
21.1,59.5,424.8,4.98,11.0,35.19
23.4,94.5,222.1,5.3,50.8,59.43
31.5,58.6,68.9,7.0,40.1,48.91
36.8,40.4,171.4,5.96,41.5,40.85
30.4,69.9,384.5,4.12,159.1,45.67
27.6,90.2,430.3,7.27,73.3,57.47
25.3,82.2,382.7,7.82,19.1,51.99
34.0,85.2,208.7,3.0,157.2,55.66
34.5,90.7,72.6,6.76,38.8,38.49
21.7,73.2,257.0,7.04,11.6,43.67
36.9,94.7,200.6,5.32,3.9,42.61
24.1,37.0,99.2,5.37,74.1,55.78
33.4,85.1,92.3,5.22,146.9,44.1
37.2,86.4,111.2,6.12,2.7,28.58
31.2,90.0,132.3,8.68,116.0,53.59
18.7,63.7,351.5,6.28,41.7,42.22
28.5,82.3,202.7,9.96,35.0,72.76
17.7,46.7,224.8,5.63,112.6,46.71
33.2,71.2,289.4,7.89,119.7,50.3
21.5,56.5,434.1,6.84,89.4,49.67
31.0,70.8,352.6,8.34,32.4,54.43
35.9,75.5,308.3,9.22,1.0,42.82
19.2,55.8,347.5,6.58,118.0,45.34
24.0,48.0,337.7,6.46,95.9,55.5
29.9,54.3,326.1,9.6,67.6,58.19
